Id,Betweenness
0,0.0
1,0.0018757512729358058
2,0.0
3,0.010338039864893386
4,0.015227244604460871
5,1.2986969348736248e-06
6,0.0
7,0.007383064901444068
8,0.020556086148783514
9,0.0018532405260646627
10,0.0043573028950361125
11,0.0
12,0.0006021624788030706
13,0.0
14,0.00045346167976004063
15,0.00010606024968134602
16,0.0
17,0.0
18,0.007815601988723367
19,1.1904721903008226e-05
20,0.019011532887736188
21,0.00015151464240192292
22,0.00031969589546805734
23,1.2986969348736248e-05
24,0.016485714762140814
25,0.0
26,0.0
27,0.00041115142669672814
28,0.0
29,0.0
30,0.0001103892394642581
31,8.44153007667856e-05
32,0.00015043239495619485
33,4.3289897829120825e-06
34,0.00027813759355210126
35,0.001087967896512583
36,0.0019269162778278014
37,0.0
38,1.2986969348736248e-05
39,0.0
40,0.0
41,0.0
42,3.463191826329666e-05
43,0.0
44,0.01031620327482722
45,1.731595913164833e-05
46,0.0008578495824846705
47,0.0020073591214117606
48,0.0
49,3.896090804620874e-05
50,4.474882360660872e-05
51,0.0023229359175106234
52,0.0020108157541626624
53,1.2986969348736248e-05
54,0.00022943645849434033
55,7.792181609241748e-05
56,0.0
57,0.017924925263967557
58,0.054714863497398764
59,0.0
60,1.2986969348736248e-05
61,2.164494891456041e-05
62,0.0013006660630183844
63,0.0
64,0.011615397716372058
65,9.632002266979383e-05
66,0.000212481248511268
67,0.010393688019282766
68,0.0
69,0.0
70,0.007175963822156872
71,6.493484674368124e-06
72,0.00016017262196774706
73,0.006287224240395547
74,0.00010389575478988998
75,0.0006482662199910844
76,0.0
77,0.0
78,0.0
79,0.00037662211111335117
80,0.0002207784789285162
81,0.0010844119406194766
82,0.0
83,0.017154010202359325
84,0.0008218587102858587
85,0.0007932873777186393
86,0.0
87,0.0
88,2.5973938697472495e-05
89,0.00018181757088230746
90,0.00027597309866064524
91,0.0034457621645442955
92,9.52377752240658e-05
93,6.8542338229441305e-06
94,0.0
95,0.00045346167976004063
96,8.008631098387352e-05
97,0.0008047592006433561
98,0.013870209258595651
99,0.0
100,0.0
101,1.2986969348736248e-05
102,0.0005129852892750817
103,0.00011688272413862623
104,0.0003376612030671424
105,0.004988637836754559
106,0.0004891758454690653
107,0.007254054816710532
108,3.896090804620874e-05
109,0.0
110,0.0013586689040447528
111,1.2986969348736248e-05
112,0.0026699044486110267
113,0.00017157229506274883
114,0.021822372854591758
115,0.0
116,0.0
117,0.00040259604981082367
118,0.0
119,0.0032116620592646775
120,0.0024969613067836894
121,0.0
122,0.006117286511314339
123,0.0
124,0.0010534596636716553
125,0.00048592910313188114
126,0.0002316009533857964
127,0.00109999630383796
128,0.005266488244983698
129,0.0
130,0.0009881201936277912
131,0.0
132,0.0010703297710289974
133,5.627686717785708e-05
134,0.0
135,2.5973938697472495e-05
136,0.015832848620975677
137,0.0012964079601376205
138,1.2986969348736248e-05
139,1.2986969348736248e-05
140,0.009193475601970388
141,0.00024025893295162058
142,0.0
143,0.008942638285868512
144,0.0006980496024945733
145,0.0
146,0.0
147,0.00014285666283609871
148,0.00017099509642502726
149,0.0
150,0.0011547580245917979
151,0.0
152,0.003104174742172212
153,0.0
154,0.0
155,1.2986969348736248e-05
156,0.00048170318453427663
157,0.00022229362535253544
158,0.0
159,0.017083032543138643
160,0.0
161,8.484819974507681e-05
162,0.0
163,0.004071847789807106
164,0.0
165,0.00017532408620793934
166,3.896090804620874e-05
167,0.0001103892394642581
168,0.0
169,0.001401726891706932
170,0.00043289897829120816
171,0.0
172,6.0605856960769145e-05
173,5.4761720753837845e-05
174,0.0
175,0.014629482225392893
176,0.0
177,0.025517211823470765
178,0.0
179,0.0014138578277376943
180,0.0004458859476399444
181,0.0006872271280372931
182,0.0
183,1.731595913164833e-05
184,0.0
185,0.00427916564043986
186,0.0008517287397879523
187,3.896090804620874e-05
188,3.2467423371840616e-05
189,0.0015846370171534985
190,0.0006870106785481475
191,0.0024246671774090576
192,0.00020238027235113987
193,0.002341893519520987
194,0.0
195,0.01811062664381997
196,0.0002727263563234612
197,0.00021320274680842007
198,1.6666610664211516e-05
199,0.0012911212027535287
200,0.0
201,0.009031611860489161
202,0.0012510780472615919
203,0.0
204,6.493484674368124e-06
205,6.493484674368123e-05
206,0.0006677466740141887
207,0.0
208,0.0069623142678575025
209,1.948045402310437e-05
210,0.0
211,0.0003896090804620874
212,3.2467423371840616e-05
213,0.002286582710452693
214,0.0010248049167756142
215,0.00014285666283609871
216,0.007986219206153028
217,0.0
218,0.0
219,0.00020887375702550797
220,0.0
221,0.0010825168363259835
222,0.00086261867902107
223,0.0013939347100976906
224,1.2986969348736248e-05
225,0.0
226,0.004851882087116758
227,0.005569678254694684
228,0.0
229,0.0011655804990490781
230,0.007927209222698477
231,0.0013388745514118488
232,0.008841724567871722
233,0.00032250973882695015
234,0.01374631028921959
235,4.328989782912082e-05
236,0.00017445828825135692
237,0.003736000866431874
238,0.0026504100042962653
239,0.008965316523399287
240,1.2986969348736248e-05
241,0.0
242,0.0
243,0.011191701229592912
244,0.00012056236545410151
245,3.6796413154752704e-05
246,0.0017186604794087502
247,0.0018406864556942176
248,0.00013419868327027454
249,0.0
250,0.00022727196360288433
251,0.0
252,4.155830191595599e-05
253,0.0016082197043518385
254,0.0
255,0.0001103892394642581
256,0.002396616354327641
257,0.0003847167231352922
258,0.00024242342784307663
259,3.6796413154752704e-05
260,0.008511392619844061
261,0.0016590853343010554
262,0.0
263,0.0037695195544181926
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.00863651332131703
270,0.000685062633145837
271,0.0
272,0.0008203435638618396
273,0.0
274,0.0
275,0.0
276,0.0
277,0.00027640599763893644
278,0.0
279,0.0
280,7.792181609241748e-05
281,1.2986969348736248e-05
282,0.004612750378128094
283,0.0
284,0.0013809477407489544
285,4.437214527484884e-05
286,0.0
287,6.601709418940926e-05
288,0.0
289,0.0
290,0.0
291,0.0008419885127764001
292,0.0
293,0.0007229412937463179
294,0.0009311657023043892
295,1.948045402310437e-05
296,0.0
297,0.0
298,0.033066577673336414
299,0.0
300,4.3289897829120825e-06
301,0.0
302,9.848451756124987e-05
303,0.0
304,0.004699889671068317
305,4.653664016630489e-05
306,0.0
307,2.380944380601645e-05
308,0.0
309,0.0
310,0.00011406888077973337
311,0.00029437130523802163
312,0.0012127664876828198
313,0.008290840003759098
314,0.0
315,2.5973938697472495e-05
316,0.0
317,0.0004155830191595599
318,9.891741653954109e-05
319,0.00040692503959373577
320,0.00018181757088230746
321,0.00037012862643898305
322,0.0
323,8.268370485362078e-05
324,0.0
325,8.657979565824165e-06
326,1.731595913164833e-05
327,2.5973938697472495e-05
328,0.0004382746091103785
329,0.0032834150649164455
330,0.0029908462848414782
331,0.00040259604981082367
332,0.00032970410756140884
333,0.0
334,0.0
335,0.0
336,0.0002932890577922936
337,0.007805488099264939
338,0.00039718481258218353
339,0.0
340,0.0
341,0.0
342,0.000258131476483929
343,0.0
344,0.0032325061450693996
345,0.0
346,0.0014424863919367556
347,0.0015166615704432479
348,0.0
349,0.0
350,0.0
351,0.002803572315276968
352,0.00010606024968134602
353,0.00023809443806016456
354,0.0
355,0.0
356,0.0012010782152689573
357,0.0
358,0.0006926383652659333
359,0.0
360,0.0
361,0.00018073532343657945
362,0.013535838871176115
363,0.0022759663783660272
364,0.00791342424451888
365,0.0015562718269568937
366,0.0
367,0.0
368,0.0017612494931777808
369,0.0
370,0.0
371,6.103875593906037e-05
372,0.0
373,0.0006811665423412161
374,0.00015909037452201903
375,1.2986969348736248e-05
376,0.0
377,0.0
378,9.090878544115373e-05
379,0.0
380,0.0
381,0.010748191104293885
382,0.00019047555044813164
383,0.0007305170258664139
384,0.0003636351417646149
385,0.00034357748910378896
386,0.00046212481288513015
387,0.00037012862643898305
388,0.0
389,0.0
390,3.896090804620874e-05
391,0.0
392,0.0
393,0.0
394,0.0
395,1.2986969348736248e-05
396,0.006740030949623498
397,0.00031276951181539797
398,0.0
399,0.0002867955731179255
400,0.0
401,0.0
402,0.00012986969348736246
403,9.090878544115373e-05
404,0.0003246742337184061
405,0.0005119030418293539
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0010350614570942788
412,0.0
413,0.0
414,0.0
415,1.6233711685920308e-05
416,0.0008300837908733919
417,1.0822474457280205e-05
418,0.0001634193643049311
419,0.0009480487624577461
420,0.0
421,0.0
422,0.0006270541700548151
423,0.0
424,0.0009268367125214769
425,4.761888761203291e-05
426,0.00025649311314292867
427,0.0020331311342871084
428,0.0
429,0.00022922000900519476
430,0.00038636233812490336
431,5.194787739494499e-05
432,0.0001103892394642581
433,0.0003809511008962632
434,0.002503671240947203
435,0.0
436,0.0
437,0.0
438,6.493484674368124e-06
439,0.034889406851673396
440,0.0
441,6.493484674368124e-06
442,0.0
443,0.0
444,0.0
445,0.006149031548694609
446,7.142833141804936e-05
447,0.0
448,0.0
449,0.0010421944516229406
450,0.0004945870826977053
451,0.00019740193410079096
452,0.00014934077740271163
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0008337634321888669
458,0.0001259281576601288
459,0.0
460,0.00020193800326509344
461,0.00014285666283609874
462,0.002395879395352692
463,0.0
464,0.0002727263563234612
465,0.0
466,0.003083755871857421
467,0.0
468,0.0
469,0.0
470,0.0
471,0.003485053224733372
472,0.0
473,3.787866060048072e-05
474,0.0
475,0.0
476,0.0005454527126469224
477,0.0
478,0.0
479,0.00019913353001395578
480,3.896090804620874e-05
481,0.002639601520130642
482,0.0
483,0.0
484,0.0
485,0.0008755381835939685
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0002467524176259887
492,6.926383652659332e-05
493,9.307328033260977e-05
494,0.0005809504288668016
495,0.00022510746871142828
496,0.005862034034580296
497,4.3289897829120825e-06
498,0.0
499,0.0
500,0.0
501,0.0
502,1.948045402310437e-05
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.002413411803973486
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0007716424288040786
516,0.0
517,0.0006277035185222519
518,0.0
519,0.0
520,7.142833141804936e-05
521,0.0
522,5.562751871042026e-05
523,9.848451756124987e-05
524,0.000369046378993255
525,0.001154758024591798
526,0.0
527,8.87442905496977e-05
528,0.00012144362408848003
529,0.0002478346650717168
530,1.2986969348736248e-05
531,1.5151464240192286e-05
532,0.0
533,0.0
534,0.0
535,2.380944380601645e-05
536,0.0006536774572197245
537,0.0
538,0.0009676168269883618
539,0.0
540,0.0
541,0.0
542,0.0009805161858295866
543,0.0
544,0.0025683896382017383
545,0.0
546,6.493484674368124e-06
547,0.006494606842076777
548,9.956676500697789e-05
549,0.005412319476085831
550,8.87442905496977e-05
551,0.0
552,0.0
553,0.00018181757088230743
554,0.0
555,2.380944380601645e-05
556,0.0011493467873631578
557,0.00018722880811094757
558,0.0014218566941974736
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0005129852892750817
564,0.0
565,0.00020995600447123598
566,0.0
567,0.0
568,0.0
569,0.0
570,2.8138433588928535e-05
571,5.346302381896422e-05
572,0.00025973938697472493
573,0.0
574,0.0017113166574555959
575,3.896090804620874e-05
576,0.00341882530311947
577,0.002767703542789982
578,0.0
579,0.000262986129311909
580,0.0016462220503746885
581,0.0008664196385737971
582,3.378158098451036e-05
583,0.00020995600447123598
584,0.0
585,9.049134714065864e-05
586,0.00019285649482873328
587,0.0001255407037044504
588,1.5151464240192286e-05
589,0.0
590,0.0
591,0.0
592,0.00382744024164686
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0005606041768871148
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0001926400453395877
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.011098379442465243
614,0.0008521616387662435
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,6.493484674368124e-06
621,0.0016179393171263294
622,0.000835495028102032
623,1.8181757088230745e-05
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,5.692621564529389e-05
630,4.588729169886808e-05
631,0.0
632,0.00024211421428715433
633,0.0
634,0.0
635,7.792181609241748e-05
636,0.0005049766581766944
637,0.0
638,0.0
639,0.0
640,0.0001106056889534037
641,0.0
642,9.090878544115373e-05
643,0.0
644,0.0
645,0.0004155830191595599
646,0.0
647,0.00014870079904303002
648,2.380944380601645e-05
649,0.0
650,3.246742337184062e-06
651,0.0
652,0.0
653,5.8441362069313115e-05
654,0.0
655,0.0
656,0.0
657,0.0
658,3.896090804620874e-05
659,0.0
660,0.0
661,0.0011714246352560096
662,0.00022727196360288433
663,0.0
664,6.27703518522252e-05
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.00032250973882695015
671,0.00017099509642502726
672,0.0
673,0.00018181757088230746
674,0.0
675,0.0
676,0.0
677,2.2727196360288433e-05
678,0.0
679,0.0
680,0.00022510746871142828
681,0.0
682,0.0002532459023003568
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0004259725946385489
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.00012121171392153829
697,1.5584363218483497e-05
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,6.0605856960769145e-05
706,0.0014939343740829596
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0006379075658676876
712,2.5973938697472495e-05
713,3.896090804620874e-05
714,0.0
715,1.948045402310437e-05
716,0.0
717,0.00026406837675763703
718,0.0001374454256074586
719,0.0
720,0.00014285666283609871
721,0.0
722,9.307328033260978e-05
723,0.0
724,0.0
725,0.0
726,0.00011471822924717017
727,0.0
728,0.004477362159678293
729,0.0004777040225443483
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.003566010487233093
741,3.896090804620874e-05
742,0.0
743,0.0
744,6.493484674368123e-05
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,3.2467423371840616e-05
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,5.952360951504113e-05
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
